price,address,rooms,size,latitude,longitude,distance_hospital,lr_day,lr_night,distance_ov,wbauj,modern,erstvermietung,zentral,see,neu,stöckig,traum,bijou,neubau,balkon,charmant,erstbezug,1 Zimmer,1.5 Zimmer,2 Zimmer,2.5 Zimmer,3 Zimmer,3.5 Zimmer,4 Zimmer,4.5 Zimmer,5 Zimmer,5.5 Zimmer,6 Zimmer,6.5 Zimmer,7 Zimmer,7.5 Zimmer,y0,y1999,y2000,y2001,y2003,y2004,y2005,y2006,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024
2760,"Hagenholzstrasse 70, 8050 Zürich",1.0,128,47.4133415222168,8.556859016418457,0.7282838075723138,44.5,32.4,0.17561123012317356,2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,"Rümlangstrasse 70, 8052 Zürich",3.5,99,47.42987823486328,8.541399955749512,1.9393590239984029,55.9,45.3,0.029480469987906887,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,"In der Looren 56, 8053 Zürich",4.5,107,47.36455535888672,8.597229957580566,2.082628119822714,43.4,34.3,0.4219921258963765,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,"Drusbergstrasse 66, 8053 Zürich",3.5,101,47.35507583618164,8.58290958404541,0.6422377276417083,28.1,19.9,0.37089266658312064,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3590,"Im Glockenacker 56, 8053 Zürich",3.5,99,47.36025619506836,8.601366996765137,2.1252661412220992,44.5,36.6,0.15930649548983847,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,"Schaffhauserstrasse 438, 8050 Zürich",2.0,45,47.416568756103516,8.545424461364746,0.43094102380112104,42.8,33.3,0.017807078425796333,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,"Pfirsichstrasse 7, 8006 Zürich",3.0,68,47.38933181762695,8.537666320800781,0.8908195099395708,37.5,31.3,0.15911824465168123,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,"Jenatschstrasse 3, 8002 Zürich",3.5,98,47.36381912231445,8.53400993347168,1.2672620159111054,46.2,40.5,0.09146106390536289,1999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,"Utoquai 49, 8008 Zürich",5.0,156,47.362030029296875,8.54778003692627,0.44392963706009686,64.1,57.6,0.19852867789846795,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6140,"Plattenstrasse 34, 8032 Zürich",4.5,165,47.37311553955078,8.553730964660645,0.3546310739300845,49.4,37.3,0.22593805542080628,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,"Kurfirstenstrasse 43, 8002 Zürich",2.5,75,47.35411071777344,8.52872085571289,0.28398702107524293,47.0,41.9,0.1823900599348749,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,"Dorfstrasse 12, 8037 Zürich",3.0,62,47.39414596557617,8.523874282836914,0.5505261903578268,41.5,35.0,0.1213617451679952,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,"Hohlstrasse 104, 8004 Zürich",2.5,49,47.37917709350586,8.522705078125,0.6191997929800611,62.4,53.6,0.06330652577009403,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,"Überlandstrasse 453, 8051 Zürich",5.0,96,47.4061393737793,8.59299087524414,3.739886557307929,58.7,53.1,0.1479039891531938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,"Wannerstrasse 47, 8045 Zürich",1.5,37,47.356929779052734,8.517558097839355,1.1710934561743653,47.3,42.0,0.2034882160310515,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,"Baslerstrasse 77, 8048 Zürich",3.0,84,47.386112213134766,8.496638298034668,2.065279445010333,52.3,43.9,0.031044608159960452,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4985,"Eisengasse 18, 8008 Zürich",4.0,122,47.36260986328125,8.552190780639648,0.5505428490443759,35.8,27.9,0.24131280021056073,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3210,"Kronenstrasse 25, 8006 Zürich",2.5,68,47.38743591308594,8.537176132202148,0.6792150756427129,52.1,42.7,0.12494541941474964,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4920,"Zeunerstrasse 11, 8037 Zürich",2.5,105,47.39268112182617,8.527177810668945,0.8144600557950524,38.7,31.7,0.15990044300361617,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,"Margrit Rainer-Str. 13, 8050 Zürich",2.5,79,47.415748596191406,8.537668228149414,0.7849908642119009,39.1,31.9,0.10232368871120268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,"Zeunerstrasse 11, 8037 Zürich",3.0,87,47.39268112182617,8.527177810668945,0.8144600557950524,38.7,31.7,0.15990044300361617,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,"Zeunerstrasse 11, 8037 Zürich",3.0,64,47.39268112182617,8.527177810668945,0.8144600557950524,38.7,31.7,0.15990044300361617,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,"Im Brächli 39, 8053 Zürich",3.5,71,47.36067199707031,8.581207275390625,0.954330239559541,43.5,33.1,0.18227939534302828,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,"Stiglenstrasse 33, 8052 Zürich",2.5,60,47.4272575378418,8.551857948303223,1.63606213256798,45.9,40.9,0.24319935892234734,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,"Baslerstrasse 75, 8048 Zürich",3.0,85,47.3858642578125,8.496522903442383,2.0382732810199116,46.5,37.0,0.0559941125768811,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2172,"Verena Conzett-Strasse 22, 8004 Zürich",2.0,60,47.37055587768555,8.526243209838867,1.0703285387417496,39.9,33.5,0.22921991431195604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,"Buckhauserstrasse 45, 8048 Zürich",3.5,90,47.3843994140625,8.493941307067871,1.898749817836845,49.1,38.5,0.12703546668850701,2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1682,"Dorfstrasse 12, 8037 Zürich",3.0,62,47.39414596557617,8.523874282836914,0.5505261903578268,41.5,35.0,0.1213617451679952,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,"Kraftstrasse 15, 8044 Zürich",4.0,101,47.37721252441406,8.559478759765625,0.6256651293862524,58.4,47.5,0.0906006976834087,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,"Wuhrstrasse 30, 8003 Zürich",3.5,97,47.36793518066406,8.520748138427734,1.5103949568764419,41.6,35.8,0.17102274368405185,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,"Kraftstrasse 15, 8044 Zürich",3.0,82,47.37721252441406,8.559478759765625,0.6256651293862524,58.4,47.5,0.0906006976834087,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,"Forchstrasse 62, 8008 Zürich",6.0,165,47.3626708984375,8.558123588562012,0.6549618975109868,67.7,58.0,0.07274336949516212,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,"Pflugstrasse 18, 8006 Zürich",3.5,114,47.390472412109375,8.538491249084473,1.030650381282055,51.1,43.2,0.13470829268943274,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,"Käferholzstrasse 42, 8057 Zürich",3.5,103,47.401912689208984,8.531828880310059,0.8881023842628276,32.2,25.3,0.20672444264774292,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3199,"Susenbergstrasse 142, 8044 Zürich",3.5,79,47.384761810302734,8.55949878692627,0.9621867270314002,45.9,33.8,0.13154361804741657,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,"Walchestrasse 25, 8006 Zürich",5.0,181,47.381141662597656,8.541439056396484,0.5544726688875484,45.8,37.8,0.13734326456878343,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,"Aemtlerstrasse 17, 8003 Zürich",2.5,102,47.37135314941406,8.515939712524414,1.4560591817659718,61.5,54.2,0.017079364095598903,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,"Luegislandstrasse 56, 8051 Zürich",3.0,66,47.40608215332031,8.567268371582031,1.6887754004762634,49.5,37.8,0.09487643322748647,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"Universitätsstrasse 110, 8006 Zürich",1.0,19,47.38496780395508,8.548614501953125,0.7472028914494572,61.2,55.3,0.12274915762696764,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,"Seefeldstrasse 168, 8008 Zürich",4.5,89,47.35554504394531,8.556349754333496,0.3389165766721365,53.4,45.0,0.0587927752533203,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,"Forchstrasse 347, 8008 Zürich",4.0,81,47.35370635986328,8.57643985748291,0.10661488170026674,64.4,57.2,0.14773749110994122,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,"Käferholzstrasse 44, 8057 Zürich",2.5,63,47.4019775390625,8.532269477844238,0.9213920744794558,40.4,34.0,0.21869930086122963,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500,"Grossackerstrasse 71, 8041 Zürich",3.5,84,47.324195861816406,8.509740829467773,3.5583255675682897,9.3,0.0,0.3625827350793647,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,"Jenatschstrasse 3, 8002 Zürich",2.5,70,47.36381912231445,8.53400993347168,1.2672620159111054,46.2,40.5,0.09146106390536289,1999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,"Caspar-Wüst-Strasse 25, 8052 Zürich",3.0,68,47.42967224121094,8.542895317077637,1.8945927559990547,47.7,42.2,0.12732703079784405,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,"Albisriederstrasse 278, 8047 Zürich",3.5,118,47.377864837646484,8.491551399230957,1.2495513138138845,48.0,40.7,0.1965331196076297,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,"Turbinenstrasse 60, 8005 Zürich",2.5,79,47.38710403442383,8.512904167175293,1.3304555459428353,44.6,37.7,0.2847598143931855,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5300,"Spinnereiplatz 1, 8041 Zürich",4.5,149,47.3387336730957,8.520673751831055,1.744182466609453,51.1,46.1,0.09106654608657158,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2555,"Kühriedweg 28, 8050 Zürich",3.5,88,47.409366607666016,8.557765007019043,0.8857956841231841,40.1,28.5,0.1784193488158938,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,"Brinerstrasse 3, 8003 Zürich",3.5,78,47.36940383911133,8.518498420715332,1.473142150178376,50.1,43.4,0.09114632118830872,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,"Hugostrasse 10, 8050 Zürich",4.0,85,47.40824890136719,8.548201560974121,0.520951821201825,45.0,37.4,0.12254881814334541,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,"Spindelstrasse 7, 8041 Zürich",3.5,104,47.338653564453125,8.51783561706543,1.8628148074074833,42.4,37.3,0.10673139911354745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,"Spindelstrasse 7, 8041 Zürich",4.5,117,47.338653564453125,8.51783561706543,1.8628148074074833,42.4,37.3,0.10673139911354745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,"Spindelstrasse 7, 8041 Zürich",2.5,63,47.338653564453125,8.51783561706543,1.8628148074074833,42.4,37.3,0.10673139911354745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,"Zeltweg 25, 8032 Zürich",4.5,142,47.36848831176758,8.5512056350708,0.6191243168026764,57.7,51.9,0.136197839542764,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,"Birchstrasse 180, 8050 Zürich",2.0,73,47.4139518737793,8.538322448730469,0.6787431673292437,37.3,29.5,0.04880153811998751,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,"Birchstrasse 180, 8050 Zürich",2.0,55,47.4139518737793,8.538322448730469,0.6787431673292437,37.3,29.5,0.04880153811998751,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,"Winterthurerstrasse 346, 8057 Zürich",4.5,97,47.403690338134766,8.558340072631836,1.321972258111709,47.7,39.8,0.08673214789363123,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6680,"Birchstrasse 180, 8050 Zürich",3.0,74,47.4139518737793,8.538322448730469,0.6787431673292437,37.3,29.5,0.04880153811998751,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,"Würzwies 9, 8064 Zürich",2.0,53,47.39792251586914,8.492865562438965,2.0120267925979927,40.3,32.8,0.13884174669358074,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,"Limmatquai 84, 8001 Zürich",2.5,94,47.37363052368164,8.54304313659668,0.5606349651529283,45.2,38.2,0.036650679699304134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,"Zelgstrasse 1, 8003 Zürich",2.0,51,47.36696243286133,8.522683143615723,1.5405463121420846,62.3,57.0,0.08308792343132518,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3495,"Saatlenstrasse 13, 8051 Zürich",4.5,119,47.4046630859375,8.570609092712402,1.9844453620548446,44.7,37.7,0.09648864605054505,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,"Wolframplatz 1, 8045 Zurich",2.0,57,47.362281799316406,8.52219295501709,1.2986496235596687,63.3,57.8,0.04504845091959406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,"Wolframplatz 1, 8045 Zurich",1.0,33,47.362281799316406,8.52219295501709,1.2986496235596687,63.3,57.8,0.04504845091959406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,"Wolframplatz 1, 8045 Zurich",1.0,29,47.362281799316406,8.52219295501709,1.2986496235596687,63.3,57.8,0.04504845091959406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,"Wolframplatz 1, 8045 Zurich",1.0,26,47.362281799316406,8.52219295501709,1.2986496235596687,63.3,57.8,0.04504845091959406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,"Binzallee 37, 8055 Zürich",3.5,114,47.3658561706543,8.514451026916504,1.2386357383580655,40.5,27.8,0.34597392702537544,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,"Wasserschöpfi 17, 8055 Zürich",4.5,109,47.36531448364258,8.507551193237305,0.7475481647466614,33.2,22.2,0.07090348403631425,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,"Splügenstrasse 8, 8002 Zürich",5.5,146,47.36448669433594,8.533613204956055,1.3372424340413227,50.7,45.0,0.16305951728355636,1999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,"Letzigraben 136, 8047 Zürich",2.5,87,47.37605285644531,8.496402740478516,0.9530374411162138,43.9,35.1,0.1971617669005377,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1813,"In Böden 177, 8046 Zürich",3.0,68,47.41950607299805,8.507269859313965,2.503449961764584,52.9,44.5,0.07189101625700509,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,"Döltschiweg 31, 8055 Zürich",4.5,109,47.36698913574219,8.508426666259766,0.7728807580310104,29.5,19.7,0.24954440306149137,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,"Sumatrastrasse 5, 8006 Zürich",3.0,72,47.3802490234375,8.543473243713379,0.5858368698418017,45.1,38.6,0.053561252595684464,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1776,"Brauerstrasse 3, 8004 Zürich",1.0,30,47.376976013183594,8.528350830078125,0.3539168298578693,53.6,45.1,0.2218370917907699,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,"Grubenackerstrasse 71, 8052 Zürich",2.0,46,47.4189338684082,8.552834510803223,0.7949092616657332,44.9,37.1,0.18206779777983859,2024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4683,"Gloriastrasse 70, 8044 Zürich",3.5,123,47.37563705444336,8.5568265914917,0.44754305988779586,40.0,30.1,0.22131602702916928,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
